seller_id,avg_monthly_revenue
6061155addc1e54b4cfb51c1c2a32ad8,12892.290218353271
b1204cfda1d4948679db3cfc0d3cb95c,12834.49951171875
de722cd6dad950a92b7d4f82673f8833,12786.17008972168
955fee9216a65b617aa5c0531780ce60,12767.269863128662
37be5a7c751166fbc5f8ccba4119e043,12719.86011505127
634964b17796e64304cadf1ad3050fb7,12719.839794158936
0b90b6df587eb83608a64ea8b390cf07,12643.429862976074
2bf6a2c1e71bbd29a4ad64e6d3c3629f,12363.66015625
fa1c13f2614d7b5c4749cbc52fecda94,12269.799997329712
c826c40d7b19f62a09e2d7c5e7295ee2,12267.899906158447
7e93a43ef30c4f03f38b393420bc753a,12205.229888916016
4869f7a5dfa277a7dca6462dcf3b52b2,12183.78010559082
fa1c13f2614d7b5c4749cbc52fecda94,12148.310123443604
6560211a19b47992c3666cc44a7e94c0,12128.999811172485
cca3071e3e9bb7d12640c9fbe2301306,12051.600048065186
620c87c171fb2a6dd6e8bb4dec959fc6,12033.450050354004
06a2c3af7b3aee5d69171b0e14f0ee87,12028.949981689453
955fee9216a65b617aa5c0531780ce60,12015.65015411377
7a67c85e85bb2ce8582c35f2203ad736,11975.850082397461
e882b2a25a10b9c057cc49695f222c19,11856.300170898438
c70c1b0d8ca86052f45a432a38b73958,11851.939949035645
b33e7c55446eabf8fe1a42d037ac7d6d,11844.830108642578
c826c40d7b19f62a09e2d7c5e7295ee2,11838.020179748535
f8db351d8c4c4c22c6835c19a46f01b0,11831.770111083984
1ca7077d890b907f89be8c954a02686a,11749.950050354004
0b36063d5818f81ccb94b54adfaebbf5,11745
7ddcbb64b5bc1ef36ca8c151f6ec77df,11738.33988571167
1f50f920176fa81dab994f9023523100,11693.39006614685
7e93a43ef30c4f03f38b393420bc753a,11587.17007446289
9c0e69c7bf2619675bbadf47b43f655a,11578.370056152344
cc419e0650a3c5ba77189a1882b7556a,11548.130034297705
620c87c171fb2a6dd6e8bb4dec959fc6,11517.32999420166
fcdd820084f17e9982427971e4e9d47f,11468.449829101562
5c243662ce92d84573bfaff24c3e3700,11464.079849243164
c70c1b0d8ca86052f45a432a38b73958,11405.769996643066
7d13fca15225358621be4086e1eb0964,11393.979949951172
17a053fcb14bd219540cbde0df490be0,11393.440170288086
ceaec5548eefc6e23e6607c5435102e7,11391.18002319336
fce62094ffe6a4009188ec44e681dfdd,11380.50048828125
0b90b6df587eb83608a64ea8b390cf07,11372.809949874878
7c67e1448b00f6e969d365cea6b010ab,11344.85997390747
cc419e0650a3c5ba77189a1882b7556a,11319.920008659363
1f50f920176fa81dab994f9023523100,11291.989921569824
6039e27294dc75811c0d8a39069f52c0,11223.979736328125
9c0e69c7bf2619675bbadf47b43f655a,11216.280075073242
f457c46070d02cadd8a68551231220dd,11174.209983825684
6560211a19b47992c3666cc44a7e94c0,11172.91994190216
1a932caad4f9d804097d7f8e615baed1,11142.540313720703
da8622b14eb17ae2831f4ac5b9dab84a,11140.469931602478
06a2c3af7b3aee5d69171b0e14f0ee87,11121.719961166382
7a67c85e85bb2ce8582c35f2203ad736,11093.490041732788
fe2032dab1a61af8794248c8196565c9,10929.340133666992
897060da8b9a21f655304d50fd935913,10882.379806518555
0b90b6df587eb83608a64ea8b390cf07,10857.930038452148
7c67e1448b00f6e969d365cea6b010ab,10855.509864807129
de23c3b98a88888289c6f5cc1209054a,10788.980113983154
b33e7c55446eabf8fe1a42d037ac7d6d,10786.009955406189
7a67c85e85bb2ce8582c35f2203ad736,10712.24005317688
4a3ca9315b744ce9f8e9374361493884,10667.76997089386
1835b56ce799e6a4dc4eddc053f04066,10664.250011444092
17e34d8224d27a541263c4c64b11a56b,10596.699928283691
7ddcbb64b5bc1ef36ca8c151f6ec77df,10582.659950256348
fa1c13f2614d7b5c4749cbc52fecda94,10568.439956665039
0b35c634521043bf4b47e21547b99ab5,10558.500244140625
a1043bafd471dff536d0c462352beb48,10504.620029449463
620c87c171fb2a6dd6e8bb4dec959fc6,10487.570041656494
4e922959ae960d389249c378d1c939f5,10459.549997329712
7d456afc660226829370f3173d14520c,10396.100341796875
7d13fca15225358621be4086e1eb0964,10365.749908447266
218d46b86c1881d022bce9c68a7d4b15,10327.519947052002
cc419e0650a3c5ba77189a1882b7556a,10320.460052102804
7a67c85e85bb2ce8582c35f2203ad736,10293.079999625683
5d378b73ab7dd6f0418d743e5dcb0bd1,10223.819946289062
cf8ab1616079e2793aa29d524df01bb1,10193.81005859375
b33e7c55446eabf8fe1a42d037ac7d6d,10158.3899974823
d2374cbcbb3ca4ab1086534108cc3ab7,10155.810102462769
c33847515fa6305ce6feb1e818569f13,10155.76993560791
17a053fcb14bd219540cbde0df490be0,10147.559829711914
48162d548f5b1b11b9d29d1e01f75a61,10098.869750976562
54965bbe3e4f07ae045b90b0b8541f52,10095.109954833984
25c5c91f63607446a97b143d2d535d31,10065.240093231201
6560211a19b47992c3666cc44a7e94c0,10064.400040626526
7e93a43ef30c4f03f38b393420bc753a,10063.199951171875
6560211a19b47992c3666cc44a7e94c0,10022.19995689392
2bf6a2c1e71bbd29a4ad64e6d3c3629f,10016.579956054688
7c67e1448b00f6e969d365cea6b010ab,10011.200025558472
5dceca129747e92ff8ef7a997dc4f8ca,10010.400077819824
0dd184061fb0eaa7ca37932c68ab91c5,9978.16012954712
ea8482cd71df3c1969d7b9473ff13abc,9943.789985656738
a1043bafd471dff536d0c462352beb48,9930.60994720459
c826c40d7b19f62a09e2d7c5e7295ee2,9913.060188293457
620c87c171fb2a6dd6e8bb4dec959fc6,9873.909973144531
7299e27ed73d2ad986de7f7c77d919fa,9851.66000366211
f7ba60f8c3f99e7ee4042fdef03b70c4,9810.329912185669
d71d863e5ef30d94e440c11be17dcd8f,9796.759979248047
cc419e0650a3c5ba77189a1882b7556a,9788.880011558533
de722cd6dad950a92b7d4f82673f8833,9778.769897460938
8581055ce74af1daba164fdbd55a40de,9778.480014801025
620c87c171fb2a6dd6e8bb4dec959fc6,9755.8599319458
4869f7a5dfa277a7dca6462dcf3b52b2,9732.08991241455
7ddcbb64b5bc1ef36ca8c151f6ec77df,9720.139902114868
6560211a19b47992c3666cc44a7e94c0,9709.369972705841
620c87c171fb2a6dd6e8bb4dec959fc6,9670.7699508667
8581055ce74af1daba164fdbd55a40de,9656.489967346191
e59aa562b9f8076dd550fcddf0e73491,9624.930009841919
fa1c13f2614d7b5c4749cbc52fecda94,9582.999984741211
1f50f920176fa81dab994f9023523100,9577.020008087158
fa1c13f2614d7b5c4749cbc52fecda94,9569.599914550781
966cb4760537b1404caedd472cc610a5,9569.360076904297
1835b56ce799e6a4dc4eddc053f04066,9552.730033874512
b2ba3715d723d245138f291a6fe42594,9533.530004501343
4a3ca9315b744ce9f8e9374361493884,9533.26998770237
fa1c13f2614d7b5c4749cbc52fecda94,9512.859977722168
ceaec5548eefc6e23e6607c5435102e7,9512.039920806885
1025f0e2d44d7041d6cf58b6550e0bfa,9422.96996307373
cca3071e3e9bb7d12640c9fbe2301306,9407.599958062172
955fee9216a65b617aa5c0531780ce60,9399.59998703003
6560211a19b47992c3666cc44a7e94c0,9359.629977837205
edb1ef5e36e0c8cd84eb3c9b003e486d,9317.550170898438
1835b56ce799e6a4dc4eddc053f04066,9290.730012893677
fa1c13f2614d7b5c4749cbc52fecda94,9284.259979248047
cca3071e3e9bb7d12640c9fbe2301306,9258.15006351471
834f3294fba9f932f56edc879193f925,9250.02978515625
4d6d651bd7684af3fffabd5f08d12e5a,9169.950004577637
d23019c84ffae2d5ef2270367b8605fc,9167.630081176758
da8622b14eb17ae2831f4ac5b9dab84a,9149.859971314669
46dc3b2cc0980fb8ec44634e21d2718e,9145.610050201416
fa1c13f2614d7b5c4749cbc52fecda94,9137.949951171875
4a3ca9315b744ce9f8e9374361493884,9133.659916490316
1c68394e931a64f90ea236c5ea590300,9116.199996948242
e2a1ac9bf33e5549a2a4f834e70df2f8,9110.560302734375
2b1a40c1daabc6ca280c4b815c101841,9087.500244140625
cca3071e3e9bb7d12640c9fbe2301306,9085.129922866821
ca3bd7cd9f149df75950150d010fe4a2,9068.539749145508
522620dcb18a6b31cd7bdf73665113a9,9052.909957885742
955fee9216a65b617aa5c0531780ce60,9052.600008487701
04308b1ee57b6625f47df1d56f00eedf,9026.740173339844
9c0e69c7bf2619675bbadf47b43f655a,9005.48999786377
17e34d8224d27a541263c4c64b11a56b,9001.13998413086
fe2032dab1a61af8794248c8196565c9,8995.43002319336
f7ba60f8c3f99e7ee4042fdef03b70c4,8995.040000915527
cc419e0650a3c5ba77189a1882b7556a,8972.609972953796
620c87c171fb2a6dd6e8bb4dec959fc6,8917.810060024261
f457c46070d02cadd8a68551231220dd,8908.120018839836
06a2c3af7b3aee5d69171b0e14f0ee87,8884.470069885254
7681ef142fd2c19048da7430856b5588,8880.249984741211
620c87c171fb2a6dd6e8bb4dec959fc6,8877.520011901855
e9bc59e7b60fc3063eb2290deda4cced,8852.169914245605
391fc6631aebcf3004804e51b40bcf1e,8845.919982910156
17f51e7198701186712e53a39c564617,8844.319885253906
634964b17796e64304cadf1ad3050fb7,8837.100067138672
7a67c85e85bb2ce8582c35f2203ad736,8820.960003137589
218d46b86c1881d022bce9c68a7d4b15,8812.559967041016
240b9776d844d37535668549a396af32,8810.399917602539
2bf6a2c1e71bbd29a4ad64e6d3c3629f,8778.290161132812
edb1ef5e36e0c8cd84eb3c9b003e486d,8761.519878387451
1025f0e2d44d7041d6cf58b6550e0bfa,8757.02993774414
8581055ce74af1daba164fdbd55a40de,8753.469932556152
b839e41795b7f3ad94cc2014a52f6796,8748.499816894531
25c5c91f63607446a97b143d2d535d31,8744.690208435059
834f3294fba9f932f56edc879193f925,8692.36001586914
edb1ef5e36e0c8cd84eb3c9b003e486d,8688.179832458496
4869f7a5dfa277a7dca6462dcf3b52b2,8687.240097045898
634964b17796e64304cadf1ad3050fb7,8677.1099319458
ea8482cd71df3c1969d7b9473ff13abc,8675.530027627945
cca3071e3e9bb7d12640c9fbe2301306,8665.819957733154
76d5af76d0271110f9af36c92573f765,8647.20008468628
edb1ef5e36e0c8cd84eb3c9b003e486d,8645.929954528809
e8f6dc8e6a1dcde89d20e3995c8d90b3,8600.179649353027
ccc4bbb5f32a6ab2b7066a4130f114e3,8541.120086669922
06a2c3af7b3aee5d69171b0e14f0ee87,8493.380002975464
8fb791022c1fc8909664f48ab7dc636d,8483.349975585938
c510bc1718f0f2961eaa42a23330681a,8468.409881591797
7ddcbb64b5bc1ef36ca8c151f6ec77df,8450.879976272583
cca3071e3e9bb7d12640c9fbe2301306,8348.179965019226
d13e50eaa47b4cbe9eb81465865d8cfc,8346.940113067627
8581055ce74af1daba164fdbd55a40de,8340.960103988647
53243585a1d6dc2643021fd1853d8905,8300.979797363281
2eb70248d66e0e3ef83659f71b244378,8299.370223999023
5dceca129747e92ff8ef7a997dc4f8ca,8274.95004272461
de722cd6dad950a92b7d4f82673f8833,8231.349960327148
cc419e0650a3c5ba77189a1882b7556a,8206.820011138916
ceaec5548eefc6e23e6607c5435102e7,8162.890056610107
8160255418d5aaa7dbdc9f4c64ebda44,8141.36997795105
d6b1ce66b035a475f00c017792ff9769,8136.130084991455
7a67c85e85bb2ce8582c35f2203ad736,8108.630020141602
17e34d8224d27a541263c4c64b11a56b,8104.970195770264
c3867b4666c7d76867627c2f7fb22e21,8101.599945068359
1835b56ce799e6a4dc4eddc053f04066,8075.5200271606445
da8622b14eb17ae2831f4ac5b9dab84a,8068.139993220568
f5a590cf36251cf1162ea35bef76fe84,8061.789985656738
e7d5b006eb624f13074497221eb37807,8054.640411376953
7a67c85e85bb2ce8582c35f2203ad736,8019.700023651123
fa1c13f2614d7b5c4749cbc52fecda94,8015.809989929199
f7ba60f8c3f99e7ee4042fdef03b70c4,8012.099922180176
850f4f8af5ea87287ac68de36e29107f,7996.409982681274
dbc22125167c298ef99da25668e1011f,7952.690090179443
634964b17796e64304cadf1ad3050fb7,7940.539901733398
17f51e7198701186712e53a39c564617,7921.5198974609375
d921b68bf747894be13a97ae52b0f386,7915.359972953796
17f51e7198701186712e53a39c564617,7914.2501220703125
17a053fcb14bd219540cbde0df490be0,7910.260070800781
c72de06d72748d1a0dfb2125be43ba63,7902.1097412109375
e7d5b006eb624f13074497221eb37807,7887.980072021484
77530e9772f57a62c906e1c21538ab82,7861.009979248047
edb1ef5e36e0c8cd84eb3c9b003e486d,7856.519912719727
282c7480173bb9c01dd41cc739fec010,7834.889953613281
b839e41795b7f3ad94cc2014a52f6796,7820.889709472656
17e34d8224d27a541263c4c64b11a56b,7808.639923095703
ceaec5548eefc6e23e6607c5435102e7,7799.979949951172
3d871de0142ce09b7081e2b9d1733cb1,7784.940007209778
8ff38bc3969e67c36c48343a07090f66,7770.39990234375
cca3071e3e9bb7d12640c9fbe2301306,7761.509954452515
3d871de0142ce09b7081e2b9d1733cb1,7756.0900182724
7e93a43ef30c4f03f38b393420bc753a,7744.709991455078
9c0e69c7bf2619675bbadf47b43f655a,7741.499984741211
8581055ce74af1daba164fdbd55a40de,7734.589889526367
e9bc59e7b60fc3063eb2290deda4cced,7699.559898376465
cc419e0650a3c5ba77189a1882b7556a,7688.760007381439
c72de06d72748d1a0dfb2125be43ba63,7675.629852294922
8ff38bc3969e67c36c48343a07090f66,7667.83984375
522620dcb18a6b31cd7bdf73665113a9,7666.300048828125
0adac9fbd9a2b63cccaac4f8756c1ca8,7661.570137023926
b4f8921fcc4ff77b66bea6dda43dcd51,7659.4901123046875
6560211a19b47992c3666cc44a7e94c0,7650.429923057556
46dc3b2cc0980fb8ec44634e21d2718e,7631.8900146484375
c3867b4666c7d76867627c2f7fb22e21,7621.399977684021
77530e9772f57a62c906e1c21538ab82,7587.299987792969
de722cd6dad950a92b7d4f82673f8833,7582.450012207031
897060da8b9a21f655304d50fd935913,7582.379955291748
1f50f920176fa81dab994f9023523100,7578.380046844482
165fc07beebdcb6190fba8a06db2a449,7562.499794006348
7a67c85e85bb2ce8582c35f2203ad736,7554.359893798828
c33847515fa6305ce6feb1e818569f13,7534.9000034332275
7178f9f4dd81dcef02f62acdf8151e01,7521.880014419556
7c67e1448b00f6e969d365cea6b010ab,7516.390037536621
289cdb325fb7e7f891c38608bf9e0962,7500.290134429932
1fe5540d7c1c37a595fefbacd5570d9e,7476.9300537109375
1c68394e931a64f90ea236c5ea590300,7473.269973754883
cca3071e3e9bb7d12640c9fbe2301306,7469.0200181007385
7e93a43ef30c4f03f38b393420bc753a,7461.9000244140625
7d13fca15225358621be4086e1eb0964,7452.209964752197
edb1ef5e36e0c8cd84eb3c9b003e486d,7444.119983673096
7ad32824caee82087b3e2e5f33b1bf32,7441.850018501282
b3b17aab11f273023a5f22ca52e1eb70,7411.3699951171875
c826c40d7b19f62a09e2d7c5e7295ee2,7382.380123138428
4a3ca9315b744ce9f8e9374361493884,7373.810020446777
08cdbae123ff67ca4e36d9d641ce0119,7363.640228271484
5dceca129747e92ff8ef7a997dc4f8ca,7362.460079193115
0241d4d5d36f10f80c644447315af0bd,7346.97998046875
4d6d651bd7684af3fffabd5f08d12e5a,7336.780014038086
522620dcb18a6b31cd7bdf73665113a9,7327.7600173950195
53243585a1d6dc2643021fd1853d8905,7326.910003662109
701938c450705b8ae65fc923b70f35c7,7314.529830932617
620c87c171fb2a6dd6e8bb4dec959fc6,7258.22013425827
04aa0a1c5ce6b222003403a3e11c3cc0,7244.090240478516
8b321bb669392f5163d04c59e235e066,7233.050013542175
e882b2a25a10b9c057cc49695f222c19,7227.790023803711
7681ef142fd2c19048da7430856b5588,7226.439865112305
7aa4334be125fcdd2ba64b3180029f14,7225.310024023056
7a67c85e85bb2ce8582c35f2203ad736,7218.83000087738
c26a2be5b53b7db6b276280da212a779,7212.9599609375
f8db351d8c4c4c22c6835c19a46f01b0,7211.169987678528
ea8482cd71df3c1969d7b9473ff13abc,7208.280016422272
04308b1ee57b6625f47df1d56f00eedf,7193.2601318359375
0241d4d5d36f10f80c644447315af0bd,7178.420062541962
da8622b14eb17ae2831f4ac5b9dab84a,7176.290021896362
f08a5b9dd6767129688d001acafc21e5,7169.770080566406
7ad32824caee82087b3e2e5f33b1bf32,7155.480110168457
46dc3b2cc0980fb8ec44634e21d2718e,7150.070098876953
6560211a19b47992c3666cc44a7e94c0,7146.709915161133
cca3071e3e9bb7d12640c9fbe2301306,7133.230042457581
cc419e0650a3c5ba77189a1882b7556a,7127.47002530098
813348c996469b40f2e028d5429d3495,7126.939971923828
218d46b86c1881d022bce9c68a7d4b15,7123.060028076172
8b321bb669392f5163d04c59e235e066,7122.189994812012
5dceca129747e92ff8ef7a997dc4f8ca,7118.450061798096
5dceca129747e92ff8ef7a997dc4f8ca,7117.719993591309
8581055ce74af1daba164fdbd55a40de,7117.67008972168
712e6ed8aa4aa1fa65dab41fed5737e4,7103.989959716797
a1043bafd471dff536d0c462352beb48,7101.710006713867
